painting_id,motif,weight
painting::Artists2/Matthias Stom/Sarah Leading Hagar To Abraham 1639.jpg,Christianity,1
painting::Artists2/Matthias Stom/Christ Crowned With Thorns.jpg,Christianity,1
painting::Artists2/Matthias Stom/The Adoration Of The Magi.jpg,Christianity,1
painting::Artists2/Matthias Stom/Christ Before Caiaphas.jpg,Christianity,1
painting::Artists2/Matthias Stom/The Evangelists St Mark And St Luke.jpg,Christianity,1
painting::Artists2/Matthias Stom/The Incredulity Of St Thomas.jpg,Christianity,1
painting::Artists2/Alonzo Cano/St Bernard And The Virgin.jpg,Christianity,1
painting::Artists2/Alonzo Cano/Immaculate Conception 2.jpg,Christianity,1
painting::Artists2/Alonzo Cano/Maria.jpg,Christianity,1
painting::Artists2/Alonzo Cano/Immaculate Conception 1648.jpg,Christianity,1
painting::Artists2/Alonzo Cano/St Isidore Saves A Child That Had Fallen In A Well.jpg,Christianity,1
painting::Artists2/Alonzo Cano/Education Of The Virgin.jpg,Christianity,1
painting::Artists2/Alonzo Cano/St John The Evangelist At Patmos.jpg,Christianity,1
painting::Artists2/Alonzo Cano/Descent Into Limbo.jpg,Christianity,1
painting::Artists2/Alonzo Cano/Noli Me Tangere.jpg,Christianity,1
painting::Artists2/Alonzo Cano/St John The Evangelist And The Poisoned Cup.jpg,Christianity,1
painting::Artists2/Alonzo Cano/St James The Greater.jpg,Christianity,1
painting::Artists2/Alonzo Cano/Saint John The Evangelist S Vision Of Jerusalem 1635.jpg,Christianity,1
painting::Artists2/Alonzo Cano/St John The Baptist 1634.jpg,Christianity,1
painting::Artists2/Alonzo Cano/San Francisco De Borja Saint Francis Borgia 1624.jpg,Christianity,1
painting::Artists2/Alonzo Cano/Inmaculate Conception.jpg,Christianity,1
painting::Artists2/Pietro Da Cortona/Virgin And Child With Saints.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Landscape With St Matthew And The Angel.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Jerome 1644.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Spring The Earthly Paradise 1664 1.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Pieta.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/The Penitent Magdalen Vanitas.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Thomas.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Bartholomew.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Martyrdom Of St Bartholomew.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Ecce Homo.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Christ In The Crown Of Thorns.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Apostle James The Minor.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Jerome Penitente 1652.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Sebastian 1651.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Mary Of Egypt 1651.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Jerome 1651.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Communion Of The Apostles 1651.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Adoration Of The Shepherds 1650.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/The Holy Family With St Catherine 1648.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Holy Family With St Anne The Young Baptist And His Parents.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Four Latin Fathers Of The Church.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Fall Of Man.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Suzanna And The Elders.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Saint Peter.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Saint John The Baptist.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Paul The Hermit 1647.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Saint Simeon With The Christ Child 1647.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Holy Women At The Sepulchre.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Binding Of Isaac.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Adoration Of The Magi.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Religious Allegory 1660.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Christ Carrying The Cross 1660.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Suffer The Little Children 1655.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/St Charles Cares For The Plague Victims Of Milan 1655.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Susanna And The Elders.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Holy Family With Characters And Animals In A Boat 1652.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Assumption Of The Virgin.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Lamentation.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Martyrdom Of St Quentin.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Christ Driving The Merchants From The Temple.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Miracle Of The Obol In The Mouth Of The Fish.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Usury Is A Great Evil 1645.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Supper At Emmaus.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Apostles St Paul And St Barnabas At Lystra 1645.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Annunciation.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Flight Into Egypt 1641.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Miraculous Draught Of Fishes.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Hagar And The Angel.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Flight Into Egypt 1657.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Rest On The Escape To Egypt 1657.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Esther Before Ahasuerus.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Holy Family With St Elizabeth And John The Baptist.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Christ And The Adulteress 1653.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Finding Of Moses 1651.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Vision Of St Paul 1650.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Exposition Of Moses.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Assumption Of The Virgin 1650.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Holy Family 1650.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Last Supper 1649.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Confirmation 1649.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Moses Striking Water From The Rock 1649.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Judgement Of Solomon 1648.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Holy Family On The Steps.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Eliezer And Rebecca At The Well 1648.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Penance 1.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Francis Of Assisi 1643.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Bruno The Carthusian 1643.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Baptism Of Jesus 1643.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/The Deliverence Of St Peter From Prison 1642.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Mary Of Egypt 1641.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Mary Magdalene Or St Thais In The Desert.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Agnes In Prison 1641.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Adoration Of The Shepherds 1640.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/The Martyrdom Of St Philip 1639.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/The Holy Family 1639.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Peter Freed By An Angel 1639.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Jacob S Dream 1639.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Vision Of St Francis Of Assisi 1638.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Saint Elias 1638.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Moses 1638.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Mater Dolorosa 1638.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Peter.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Onuphrius 1637.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Jerome And The Trumpet Of Doom 1637.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Saint Hristopher 1637.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Saint Paul 1637.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Isaac Blessing Jacob 1637.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Descent From The Cross 1637.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/The Assumption Of Mary Magdalene 1636.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/The Trinity.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St John The Baptist In The Wilderness.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Immaculate Conception 1635.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Martyrdom Of St Bartholomew 1634.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/The Lamentation 1633.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Jacob With The Flock Of Laban.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Roch 1631.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Andrew.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/The Martyrdom Of St Bartholomew.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/The Immaculate 1630.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Simon.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Saint Peter.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/The Martyrdom Of St Andrew 1628.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Saint Sebastian Attended By Saint Irene 1628.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Jerome Hears The Last Trumpet 1626.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Jerome And The Angel Of Judgement 1626.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Veneration Of The Eucharist.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Sacrifice Of Isaac 1630.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Saint Christopher Carrying The Child Jesus 1630.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Martyrdom Of St Apollonia 1628.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/An Apostle.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Four Evangelists.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Disciples At The Tomb 1625.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Christ On A Cross 1622.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Job.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Madonna And Child Wreathed With Flowers 1618.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Confirmation 1645.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Baby Moses Trampling On The Pharaoh S Crown 1645.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Baptism 1642 1.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Miracle Of St Francis Xavier 1641.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Holy Family 1641.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Marriage Of The Virgin 1640.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Ordination 1640.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Institution Of The Eucharist 1640.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Extreme Unction 1640.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Extreme Unction 1639.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Finding Of Moses 1638.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Marriage 1638.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Assumption Of The Virgin.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Destruction Of The Temple At Jerusalem 1637.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Crossing Of The Red Sea 1637.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Gathering Of Manna.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Eucharist 1637.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/St John Baptising The People.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Moses Striking Water From The Rock 1635.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Adoration Of The Shepherds.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Adoration Of The Golden Calf.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Adoration Of The Magi 1633.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Triumph Of David.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Plague At Ashod 1630.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Holy Family With Angels 1630.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Descend From The Cross.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Massacre Of The Innocents 1629.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/The Apparition Of The Virgin The St James The Great.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Lamentation Over The Body Of Christ 1629.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/St Cecilia 1628.jpg,Christianity,1
painting::Artists2/Pietro Da Cortona/Martyrdom Of Saint Lawrence.jpg,Christianity,1
painting::Artists2/Pietro Da Cortona/Ceiling Fresco In The Hall Of Saturn 1665.jpg,Christianity,1
painting::Artists2/Pietro Da Cortona/The Martyrdom Of Saint Stephen 1660.jpg,Christianity,1
painting::Artists2/Pietro Da Cortona/The Guardian Angel.jpg,Christianity,1
painting::Artists2/Nicolas Tournier/The Descent From The Cross.jpg,Christianity,1
painting::Artists2/Nicolas Tournier/Christ Carrying The Cross 1632.jpg,Christianity,1
painting::Artists2/Nicolas Tournier/Christ On The Cross With The Virgin Mary Magdalene St John And St Francis Of Paola.jpg,Christianity,1
painting::Artists2/Nicolas Tournier/St Paul 1626.jpg,Christianity,1
painting::Artists2/Nicolas Tournier/The Denial Of St Peter 1625.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Albert 1626.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/The Deposition.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Paul The Hermit.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Sebastian.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Madonna With The Christ Child And Saint Bruno 1624.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Sebastian Tended By The Holy Women 1621.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Jerome And The Angel 1621.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Crucifixion.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/The Martyrdom Of St Bartholomew 1.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Andrew 1.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Flagellation Of Christ.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Saint Peter And Saint Paul.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Andrew 2.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/Martyrdom Of Saint Lawrence.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Matthew With The Angel 1613.jpg,Christianity,1
painting::Artists2/Jusepe De Ribera/St Philip.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Holy Family And Child St John The Baptist.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Virgin And Child In The Company Of Little St John And His Parents 1617.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Mission Of St Peter 1617.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Adoration Of The Shepherds.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Adoration Of The Shepherds 1617 1.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Adoration Of The Shepherds 1617.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Suffer The Little Children To Come Unto Me.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Return From Egypt Of The Holy Family 1616.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/The Apostles St Paul And St Barnabas At Lystra 1616.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Return Of The Holy Family From Egypt.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Adoration Of The Shepherds 1616.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Holy Family With Elizabeth And Child John The Baptist 1615.jpg,Christianity,1
painting::Artists2/Jacob Jordaens/Christ Comes As A Gardener To Three Marys.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Martyrdom Of St Erasmus 1628.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Virgin And Child 1627.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Pieta 1627.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Victory Of Joshua Over Amorites 1626.jpg,Christianity,1
painting::Artists2/Nicolas Poussin/Victory Of Joshua Over The Amalekites.jpg,Christianity,1
painting::Artists2/Jacques Stella/Early Life Of Christ In The Bowyer Bible Print 9 Of 21 Dream Of Saint Joseph.jpg,Christianity,1
painting::Artists2/Jacques Stella/Massacre Of The Innocents.jpg,Christianity,1
painting::Artists2/Jacques Stella/The Marriage Of The Virgin.jpg,Christianity,1
painting::Artists2/Jacques Stella/The Baptism Of Christ.jpg,Christianity,1
painting::Artists2/Jacques Stella/Christ Served By The Angels.jpg,Christianity,1
painting::Artists2/Jacques Stella/St Cecilia.jpg,Christianity,1
